FID,OBJECTID_1,OBJECTID_2,OBJECTID_3,OBJECTID_4,OBJECTID,LINE_ID,TYPE,CALC_LENGT,DIAMETER,DRAINAGE_A,FLOW_RATE,LENGTH,WIDTH,HEIGHT,SLOPE,ROUGHNESS,VELOCITY,UPSTREAMNO,DOWNSTREAM,UPSTREAM_1,DOWNSTRE_1,FILENUM,INSTALL_DA,LIFE_CYCLE,OWNER,DATA_SOURC,CREATED_BY,LAST_EDITE,LAST_EDI_1,TYPE_USE,SHAPESTLen,Shape_Leng,Permanent_,FDate,Resolution,GNIS_ID,GNIS_Name,LengthKM,ReachCode,FlowDir,WBArea_Per,FTYPE,FCode,ComID,WbAreaComi,HUC8,DIVERGENCE,STREAMORDE,TOCOMID,CUMDRAINAG,MAFLOWU,MAVELU,TONODE,FROMNODE,OBJECTID_5,MainPath,InNetwork,Visibility,Shape_Le_1,Shape_Le_2,Shape_Le_3,Shape_Le_4,Enabled,Shape_Le_5,ORIG_FID,POINT_X,POINT_Y,POINT_Z,POINT_M,Elevation,subcatch_r
964,865,5591,5591,5849,52569,24424,Reinforced Concrete Pipe,36.941090340000002,30, , ,35, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,36.941090340999999,0.000108404607871, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000108404607871,0.000108403832500,1,0.000108403832500,482,-157.756828025999994,21.296385073000000,0.000000000000000,nan,269.0729980,88
965,865,5591,5591,5849,52569,24424,Reinforced Concrete Pipe,36.941090340000002,30, , ,35, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,36.941090340999999,0.000108404607871, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000108404607871,0.000108403832500,1,0.000108403832500,482,-157.756720403999992,21.296398068999999,0.000000000000000,nan,269.0729980,88
966,868,2332,2332,2448,22317,24426,Reinforced Concrete Pipe,63.884769800000001,30, , ,70, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,63.884769798299999,0.000187596998570, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000187596998570,0.000187596679390,1,0.000187596679390,483,-157.756299267999992,21.296450066999999,0.000000000000000,nan,269.0729980,88
967,868,2332,2332,2448,22317,24426,Reinforced Concrete Pipe,63.884769800000001,30, , ,70, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,63.884769798299999,0.000187596998570, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000187596998570,0.000187596679390,1,0.000187596679390,483,-157.756028436999998,21.296564554400000,0.000000000000000,nan,269.0729980,88
968,869,4037,4037,4224,38187,17348,Reinforced Concrete Pipe,126.689939269999996,18, , ,128.819000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18154, ,126.689939272999993,0.000361990310953, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000361990310953,0.000361989838589,1,0.000560403626407,484,-157.755286662000003,21.286232606599999,0.000000000000000,nan,45.7737999,35
969,869,4037,4037,4224,38187,17348,Reinforced Concrete Pipe,126.689939269999996,18, , ,128.819000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18154, ,126.689939272999993,0.000361990310953, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000361990310953,0.000361989838589,1,0.000560403626407,484,-157.754776262000007,21.286660680000001,0.000000000000000,nan,45.7737999,35
970,872,4140,4140,4327,38719,37344,Ditch,347.762115740000013, ,0.800000,5.800000, , , , , , , , , , ,2626,1990-09-26T00:00:00.000Z, ,Private,SWQDC As-built,SWQDC,jnolan,TYPE=Interceptor Ditch, ,347.762115737999977,0.000991617804539, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000991617804539,0.000991618009214,1,0.000991618009214,485,-157.747358961000003,21.293873760000000,0.000000000000000,nan,923.8389893,42
971,872,4140,4140,4327,38719,37344,Ditch,347.762115740000013, ,0.800000,5.800000, , , , , , , , , , ,2626,1990-09-26T00:00:00.000Z, ,Private,SWQDC As-built,SWQDC,jnolan,TYPE=Interceptor Ditch, ,347.762115737999977,0.000991617804539, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000991617804539,0.000991618009214,1,0.000991618009214,485,-157.748099830000001,21.293214655000000,0.000000000000000,nan,724.7059937,42
972,874,5269,5269,5505,49485,39152,Reinforced Concrete Pipe,121.355921339999995,24,5.02,15.07, , , ,0.010000,1.360000,5.800000, , , , ,9847,1992-05-29T00:00:00.000Z, ,Private,SWQDC As-built,SWQDC,jnolan, , ,121.355921339000005,0.000353942612439, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000353942612439,0.000353942500805,1,0.000353942500805,486,-157.749077491000008,21.288919905000000,0.000000000000000,nan,540.5000000,55
973,874,5269,5269,5505,49485,39152,Reinforced Concrete Pipe,121.355921339999995,24,5.02,15.07, , , ,0.010000,1.360000,5.800000, , , , ,9847,1992-05-29T00:00:00.000Z, ,Private,SWQDC As-built,SWQDC,jnolan, , ,121.355921339000005,0.000353942612439, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000353942612439,0.000353942500805,1,0.000353942500805,486,-157.748742284999992,21.288806272999999,0.000000000000000,nan,540.5000000,55
974,876,5728,5728,5995,54083,16167,Reinforced Concrete Pipe,54.390194510000001,24, , ,54.391000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,54.390194510599997,0.000149876394626, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000149876394626,0.000149875887227,1,0.000149875887227,487,-157.753034508000013,21.289534673999999,0.000000000000000,nan,166.0939941,89
975,876,5728,5728,5995,54083,16167,Reinforced Concrete Pipe,54.390194510000001,24, , ,54.391000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,54.390194510599997,0.000149876394626, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000149876394626,0.000149875887227,1,0.000149875887227,487,-157.753015534000014,21.289683344000000,0.000000000000000,nan,226.7949982,89
976,881,4234,4234,4431,40061,15800,Reinforced Concrete Pipe,93.803437819999999,24, , ,87.242000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18154, ,93.803437818399999,0.000258394845825, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000258394845825,0.000258394258928,1,0.000258394258928,488,-157.752210090999995,21.284687754000000,0.000000000000000,nan,38.5672989,28
977,881,4234,4234,4431,40061,15800,Reinforced Concrete Pipe,93.803437819999999,24, , ,87.242000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18154, ,93.803437818399999,0.000258394845825, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000258394845825,0.000258394258928,1,0.000258394258928,488,-157.752236589000006,21.284430722000000,0.000000000000000,nan,38.5672989,28
978,882,2568,2568,2694,24237,24050,Reinforced Concrete Pipe,94.703635059999996,30, , ,75, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan, , ,94.703635063799993,0.000271580652226, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000271580652226,0.000271580901686,1,0.000271580901686,489,-157.745655110999991,21.286952518000000,0.000000000000000,nan,515.8129883,63
979,882,2568,2568,2694,24237,24050,Reinforced Concrete Pipe,94.703635059999996,30, , ,75, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan, , ,94.703635063799993,0.000271580652226, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000271580652226,0.000271580901686,1,0.000271580901686,489,-157.745436954000013,21.286790765999999,0.000000000000000,nan,515.8129883,63
980,883,4089,4089,4276,38438,16135,Reinforced Concrete Pipe,82.292688010000006,24, , ,82.293000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,82.292688006099993,0.000240643388429, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000240643388429,0.000240642900698,1,0.000240642900698,490,-157.753258920999997,21.292787426000000,0.000000000000000,nan,268.9100037,7
981,883,4089,4089,4276,38438,16135,Reinforced Concrete Pipe,82.292688010000006,24, , ,82.293000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,82.292688006099993,0.000240643388429, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000240643388429,0.000240642900698,1,0.000240642900698,490,-157.753026237999990,21.292726044999998,0.000000000000000,nan,268.9100037,7
982,890,4870,4870,5090,45687,24051,Reinforced Concrete Pipe,74.654522770000000,18, , ,40, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan, , ,74.654522768000007,0.000218187559155, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000218187559155,0.000218187792628,1,0.000218187792628,491,-157.745647087000009,21.286732028999999,0.000000000000000,nan,515.8129883,63
983,890,4870,4870,5090,45687,24051,Reinforced Concrete Pipe,74.654522770000000,18, , ,40, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan, , ,74.654522768000007,0.000218187559155, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000218187559155,0.000218187792628,1,0.000218187792628,491,-157.745436954000013,21.286790765999999,0.000000000000000,nan,515.8129883,63
984,892,3291,3291,3448,31047,13170,Reinforced Concrete Pipe,87.499388310000001,24, , ,77.605000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,87.499388311999994,0.000249004016528, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000249004016528,0.000249004554571,1,0.000249004554571,492,-157.757156056000014,21.290112911000001,0.000000000000000,nan,150.9309998,25
985,892,3291,3291,3448,31047,13170,Reinforced Concrete Pipe,87.499388310000001,24, , ,77.605000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,87.499388311999994,0.000249004016528, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000249004016528,0.000249004554571,1,0.000249004554571,492,-157.757336981999998,21.289941829000000,0.000000000000000,nan,342.3469849,25
986,894,5166,5166,5401,48901,16786,Reinforced Concrete Pipe,51.944089400000003,18, , ,51.944000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,51.944089396000003,0.000146354190475, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000146354190475,0.000146354253736,1,0.000146354253736,493,-157.754180096999988,21.284652969000000,0.000000000000000,nan,26.9193993,32
987,894,5166,5166,5401,48901,16786,Reinforced Concrete Pipe,51.944089400000003,18, , ,51.944000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,51.944089396000003,0.000146354190475, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000146354190475,0.000146354253736,1,0.000146354253736,493,-157.754269488999995,21.284768850999999,0.000000000000000,nan,26.9193993,32
988,895,4998,4998,5227,47138,14779,Reinforced Concrete Pipe,28.451301940000000, , , ,28.451000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,originally 99 inch, ,28.451301936200000,0.000081856706507, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000081856706507,0.000081856509440,1,0.000081856509440,494,-157.754086725000008,21.289136006000000,0.000000000000000,nan,78.2424011,89
989,895,4998,4998,5227,47138,14779,Reinforced Concrete Pipe,28.451301940000000, , , ,28.451000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,originally 99 inch, ,28.451301936200000,0.000081856706507, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000081856706507,0.000081856509440,1,0.000081856509440,494,-157.754018508000001,21.289090763000001,0.000000000000000,nan,78.2424011,89
990,897,1174,1174,1177,7162,25038,Reinforced Concrete Pipe,230.208123230000012,18, , ,225, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,230.208123230000012,0.000633791374993, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000633791374993,0.000633791123645,1,0.000633791123645,495,-157.755542200999997,21.299822660000000,0.000000000000000,nan,335.3030090,20
991,897,1174,1174,1177,7162,25038,Reinforced Concrete Pipe,230.208123230000012,18, , ,225, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,230.208123230000012,0.000633791374993, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000633791374993,0.000633791123645,1,0.000633791123645,495,-157.755566555999991,21.299189337000001,0.000000000000000,nan,335.3030090,20
992,899,497,497,498,4521,16986,Reinforced Concrete Pipe,52.655417460000002,18, , ,52.656000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,52.655417461399999,0.000152433079013, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000152433079013,0.000152433500769,1,0.000152433500769,496,-157.753394269000012,21.287588855999999,0.000000000000000,nan,97.2604980,34
993,899,497,497,498,4521,16986,Reinforced Concrete Pipe,52.655417460000002,18, , ,52.656000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,52.655417461399999,0.000152433079013, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000152433079013,0.000152433500769,1,0.000152433500769,496,-157.753529501000003,21.287518511999998,0.000000000000000,nan,97.2604980,34
994,900,5552,5552,5810,52425,14979,Reinforced Concrete Pipe,49.005092370000000,18, , ,49.005000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,49.005092372500002,0.000135999162880, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000135999162880,0.000135999227799,1,0.000135999227799,497,-157.757131055999992,21.290355214000002,0.000000000000000,nan,150.9309998,25
995,900,5552,5552,5810,52425,14979,Reinforced Concrete Pipe,49.005092370000000,18, , ,49.005000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,49.005092372500002,0.000135999162880, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000135999162880,0.000135999227799,1,0.000135999227799,497,-157.757081696999990,21.290228488000000,0.000000000000000,nan,150.9309998,25
996,903,3781,3781,3955,35481,41484,Reinforced Concrete Pipe,10.448535469999999,18, , , , , , , , , , , , ,10623, , ,City and County of Honolulu,SWQDC As-built,SWQDC,jnolan,Existing RCP, ,10.448535468599999,0.000030027289900, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000030027289900,0.000030027429536,1,0.000030027429536,498,-157.752130969000007,21.290051994999999,0.000000000000000,nan,226.7949982,89
997,903,3781,3781,3955,35481,41484,Reinforced Concrete Pipe,10.448535469999999,18, , , , , , , , , , , , ,10623, , ,City and County of Honolulu,SWQDC As-built,SWQDC,jnolan,Existing RCP, ,10.448535468599999,0.000030027289900, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000030027289900,0.000030027429536,1,0.000030027429536,498,-157.752106260000005,21.290034933000001,0.000000000000000,nan,226.7949982,89
998,905,2508,2508,2634,24012,13162,Reinforced Concrete Pipe,32.887700930000001,24, , ,32.888, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,32.887700928199997,0.000095399086661, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000095399086661,0.000095398804139,1,0.000095398804139,499,-157.754335085999998,21.291027405000001,0.000000000000000,nan,119.4970016,48
999,905,2508,2508,2634,24012,13162,Reinforced Concrete Pipe,32.887700930000001,24, , ,32.888, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,32.887700928199997,0.000095399086661, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000095399086661,0.000095398804139,1,0.000095398804139,499,-157.754421301000008,21.291068245000002,0.000000000000000,nan,119.4970016,48
1000,906,4556,4556,4769,43480,18362,Reinforced Concrete Pipe,78.163413190000000,24, , ,75, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,78.163413193400004,0.000223634287042, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000223634287042,0.000223634112386,1,0.000223634112386,500,-157.754725406999995,21.295656559000001,0.000000000000000,nan,253.3560028,18
1001,906,4556,4556,4769,43480,18362,Reinforced Concrete Pipe,78.163413190000000,24, , ,75, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,78.163413193400004,0.000223634287042, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000223634287042,0.000223634112386,1,0.000223634112386,500,-157.754900047999996,21.295516871000000,0.000000000000000,nan,253.3560028,18
